date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason,day_of_week
2024-01-12,oncology,46,0,0.0,65,23,9,0,0,0,0,24,24,1.0,2,0.11,0.0,14,0,0.0,54,0.9,1:2,Accident,Friday
2024-01-13,radiology,17,0,0.0,0,0,0,6794,0,6787,0,0,0,0.0,0,0.0,0.0,0,0,0.0,54,1.0,1:1,0,Saturday
2024-01-14,pathology,46,0,0.0,0,0,0,16643,0,16637,0,0,0,0.0,0,0.0,0.0,0,0,0.0,15,0.9,1:3,0,Sunday
2024-01-15,anesthesiology,21,0,0.0,0,0,0,1814,0,1807,0,0,0,0.0,0,0.0,0.0,0,0,0.0,36,0.7,1:3,0,Monday
2024-01-16,icu,30,30,1.0,104,7,45,0,0,0,0,23,66,0.35,3,0.01,0.5,15,1,0.07,17,0.6,1:3,Breathing Disorders,Tuesday
2024-01-17,psychiatry,37,0,0.0,48,16,33,0,0,0,0,16,16,1.0,2,0.11,0.0,19,0,0.0,35,0.9,1:3,Elective Procedure,Wednesday
2024-01-18,physical_therapy,20,0,0.0,0,14,0,1661,0,1657,0,14,14,1.0,0,0.0,0.0,13,1,0.08,19,0.6,1:2,0,Thursday
2024-01-19,resp_therapy,19,0,0.0,0,17,0,13177,0,13160,0,17,17,1.0,0,0.0,0.0,13,0,0.0,44,0.9,1:1,0,Friday
2024-01-20,nutrition_diet,11,0,0.0,0,0,0,11103,0,11091,0,0,0,0.0,0,0.0,0.0,10,1,0.1,0,0.0,1:2,0,Saturday
2024-01-21,pharmacy,14,0,0.0,0,0,0,12210,0,12207,0,0,0,0.0,0,0.0,0.0,0,0,0.0,52,0.9,1:1,0,Sunday
2024-01-22,laboratory,28,0,0.0,0,0,0,5159,0,5152,0,0,0,0.0,0,0.0,0.0,0,0,0.0,18,0.8,1:1,0,Monday
2024-01-23,infection_control,9,0,0.0,0,10,0,0,0,0,0,0,0,1.0,1,0.01,0.0,0,0,0.0,0,0.0,1:1,0,Tuesday
2024-01-24,medical_records,43,0,0.0,0,0,0,1826,0,1813,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,1:2,0,Wednesday
2024-01-25,admin,16,0,0.0,0,0,0,6786,0,6782,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,1:3,0,Thursday
2024-01-26,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,0,0,Friday
2024-01-27,emergency,24,0,0.0,0,25,22,0,0,0,0,64,69,0.93,0,0.0,0.0,19,0,0.0,54,0.6,1:2,Accident,Saturday
2024-01-28,internal_med,25,5,0.2,107,8,24,0,0,0,0,26,39,0.67,3,0.01,0.1,17,0,0.0,59,0.8,1:1,Cardiac Issues,Sunday
2024-01-29,surgery,0,0,0.0,85,30,0,7703,0,7691,0,23,48,0.48,1,0.05,0.0,14,1,0.07,53,0.8,1:2,Elective Procedure,Monday
2024-01-30,pediatric,13,0,0.0,50,18,43,0,0,0,0,37,48,0.77,0,0.05,0.0,16,1,0.06,36,0.9,1:2,Cardiac Issues,Tuesday
2024-01-31,obgyn,37,27,0.73,22,12,11,0,0,0,0,35,74,0.47,1,0.13,0.4,15,1,0.07,26,0.7,1:2,Joint Issues,Wednesday
2024-02-01,cardio,27,4,0.15,27,15,55,0,0,0,0,35,54,0.65,3,0.07,0.1,10,0,0.0,26,0.8,1:1,Cardiac Issues,Thursday
2024-02-02,orthopedic,8,8,1.0,37,12,0,0,0,0,0,6,47,0.13,1,0.03,0.2,17,1,0.06,50,0.6,1:3,Accident,Friday
2024-02-03,neurology,48,2,0.04,114,39,0,0,0,0,0,6,47,0.13,3,0.09,0.0,10,1,0.1,26,0.7,1:2,Accident,Saturday
2024-02-04,oncology,19,0,0.0,81,20,32,0,0,0,0,48,48,1.0,2,0.03,0.0,11,0,0.0,21,0.6,1:3,Cancer,Sunday
2024-02-05,radiology,20,0,0.0,0,0,0,8948,0,8930,0,0,0,0.0,0,0.0,0.0,0,0,0.0,18,0.8,1:4,0,Monday
2024-02-06,pathology,27,0,0.0,0,0,0,1473,0,1468,0,0,0,0.0,0,0.0,0.0,0,0,0.0,40,0.6,1:3,0,Tuesday
2024-02-07,anesthesiology,25,0,0.0,0,0,0,10678,0,10675,0,0,0,0.0,0,0.0,0.0,0,0,0.0,12,0.8,1:1,0,Wednesday
2024-02-08,icu,25,0,0.0,99,22,36,0,0,0,0,27,27,1.0,2,0.03,0.0,14,1,0.07,51,0.8,1:4,Rehabilitation,Thursday
2024-02-09,psychiatry,25,0,0.0,78,15,23,0,0,0,0,8,15,0.53,1,0.03,0.0,16,1,0.06,52,0.6,1:2,Lab Tests,Friday
2024-02-10,physical_therapy,48,0,0.0,0,39,0,3709,0,3700,0,60,62,0.97,0,0.0,0.0,18,1,0.06,35,0.7,1:4,0,Saturday
2024-02-11,resp_therapy,14,0,0.0,0,6,0,5419,0,5412,0,29,33,0.88,0,0.0,0.0,17,1,0.06,31,0.7,1:1,0,Sunday
2024-02-12,nutrition_diet,16,0,0.0,0,0,0,5856,0,5854,0,0,0,0.0,0,0.0,0.0,10,1,0.1,0,0.0,1:2,0,Monday
2024-02-13,pharmacy,40,0,0.0,0,0,0,13554,0,13546,0,0,0,0.0,0,0.0,0.0,0,0,0.0,50,0.6,1:3,0,Tuesday
2024-02-14,laboratory,37,0,0.0,0,0,0,9014,0,9004,0,0,0,0.0,0,0.0,0.0,0,0,0.0,36,0.8,1:3,0,Wednesday
2024-02-15,infection_control,31,0,0.1,0,3,0,0,0,0,0,0,0,0.54,4,0.09,0.0,0,0,0.0,0,0.0,1:2,0,Thursday
2024-02-16,medical_records,45,0,0.0,0,0,0,13087,0,13085,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,1:2,0,Friday
2024-02-17,admin,26,0,0.0,0,0,0,8772,0,8760,0,0,0,0.0,0,0.0,0.0,10,0,0.0,0,0.0,1:1,0,Saturday
2024-02-18,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,17,1,0.06,0,0.0,0,0,Sunday
2024-02-19,emergency,16,0,0.0,0,39,37,0,0,0,0,26,62,0.42,0,0.0,0.0,17,0,0.0,57,0.6,1:4,Lab Tests,Monday
2024-02-20,internal_med,7,0,0.0,143,10,54,0,0,0,0,12,12,1.0,1,0.2,0.0,13,1,0.08,24,0.9,1:1,Breathing Disorders,Tuesday
2024-02-21,surgery,0,0,0.0,29,29,0,7361,0,7342,0,44,44,1.0,1,0.12,0.0,19,1,0.05,22,0.9,1:4,Accident,Wednesday
2024-02-22,pediatric,17,9,0.53,78,35,32,0,0,0,0,23,67,0.34,2,0.13,0.1,14,0,0.0,47,0.8,1:1,Breathing Disorders,Thursday
2024-02-23,obgyn,49,15,0.31,94,23,40,0,0,0,0,7,45,0.16,3,0.07,0.3,18,0,0.0,26,1.0,1:4,Pre/Post Surgery,Friday
2024-02-24,cardio,47,41,0.87,136,11,56,0,0,0,0,13,65,0.2,4,0.04,0.6,16,0,0.0,39,0.8,1:2,Rehabilitation,Saturday
2024-02-25,orthopedic,27,27,1.0,15,23,0,0,0,0,0,22,74,0.3,1,0.13,0.4,18,1,0.06,21,0.6,1:3,Accident,Sunday
2024-02-26,neurology,48,0,0.0,56,33,0,0,0,0,0,20,33,0.61,3,0.17,0.0,17,0,0.0,33,0.8,1:4,Imaging,Monday
2024-02-27,oncology,19,9,0.47,33,5,53,0,0,0,0,29,43,0.67,3,0.05,0.2,10,1,0.1,21,0.7,1:3,Nervous System,Tuesday
2024-02-28,radiology,48,0,0.0,0,0,0,6324,0,6322,0,0,0,0.0,0,0.0,0.0,0,0,0.0,42,0.8,1:1,0,Wednesday
2024-02-29,pathology,15,0,0.0,0,0,0,4870,0,4867,0,0,0,0.0,0,0.0,0.0,0,0,0.0,49,0.9,1:2,0,Thursday
2024-03-01,anesthesiology,33,0,0.0,0,0,0,12528,0,12512,0,0,0,0.0,0,0.0,0.0,0,0,0.0,56,0.5,1:4,0,Friday
2024-03-02,icu,37,0,0.0,103,16,29,0,0,0,0,69,72,0.96,2,0.18,0.0,16,1,0.06,41,0.8,1:2,Cardiac Issues,Saturday
2024-03-03,psychiatry,20,0,0.0,112,10,9,0,0,0,0,18,18,1.0,4,0.19,0.0,17,1,0.06,47,0.8,1:4,Breathing Disorders,Sunday
2024-03-04,physical_therapy,12,0,0.0,0,28,0,18385,0,18375,0,48,48,1.0,0,0.0,0.0,16,1,0.06,27,1.0,1:4,0,Monday
2024-03-05,resp_therapy,28,0,0.0,0,10,0,8925,0,8918,0,10,10,1.0,0,0.0,0.0,13,0,0.0,41,0.8,1:2,0,Tuesday
2024-03-06,nutrition_diet,34,0,0.0,0,0,0,14675,0,14662,0,0,0,0.0,0,0.0,0.0,19,1,0.05,0,0.0,1:1,0,Wednesday
2024-03-07,pharmacy,19,0,0.0,0,0,0,6331,0,6322,0,0,0,0.0,0,0.0,0.0,0,0,0.0,45,0.5,1:1,0,Thursday
2024-03-08,laboratory,19,0,0.0,0,0,0,5731,0,5712,0,0,0,0.0,0,0.0,0.0,0,0,0.0,11,0.6,1:2,0,Friday
2024-03-09,infection_control,33,0,0.0,0,22,0,0,0,0,0,0,0,0.68,4,0.03,0.0,0,0,0.0,0,0.0,1:1,0,Saturday
2024-03-10,medical_records,34,0,0.0,0,0,0,17722,0,17718,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,1:4,0,Sunday
2024-03-11,admin,14,0,0.0,0,0,0,12464,0,12450,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,1:2,0,Monday
2024-03-12,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,0,0,Tuesday
2024-03-13,emergency,49,31,0.63,0,4,33,0,0,0,0,20,55,0.36,0,0.0,0.0,14,1,0.07,49,0.7,1:1,Imaging,Wednesday
2024-03-14,internal_med,8,0,0.0,147,6,7,0,0,0,0,17,18,0.94,2,0.02,0.0,13,0,0.0,12,0.5,1:1,Critical Care,Thursday
2024-03-15,surgery,0,0,0.0,86,17,0,16604,0,16601,0,25,25,1.0,4,0.01,0.0,18,1,0.06,26,0.6,1:1,Mental Health,Friday
2024-03-16,pediatric,42,0,0.0,131,30,15,0,0,0,0,57,57,1.0,2,0.02,0.0,10,1,0.1,15,0.7,1:4,Cancer,Saturday
2024-03-17,obgyn,37,26,0.7,50,1,15,0,0,0,0,11,38,0.29,0,0.15,0.7,19,1,0.05,14,0.8,1:4,Chronic Illness,Sunday
2024-03-18,cardio,33,25,0.76,141,20,15,0,0,0,0,32,77,0.42,2,0.01,0.3,14,1,0.07,12,0.7,1:1,Pre/Post Surgery,Monday
2024-03-19,orthopedic,45,0,0.0,93,30,0,0,0,0,0,33,33,1.0,0,0.17,0.0,12,0,0.0,55,0.7,1:1,Chronic Illness,Tuesday
2024-03-20,neurology,47,0,0.0,140,20,0,0,0,0,0,44,44,1.0,4,0.11,0.0,13,1,0.08,37,0.8,1:2,Chronic Illness,Wednesday
2024-03-21,oncology,8,0,0.0,65,12,40,0,0,0,0,47,47,1.0,4,0.2,0.0,11,0,0.0,45,0.7,1:3,Prenatal,Thursday
2024-03-22,radiology,41,0,0.0,0,0,0,15020,0,15005,0,0,0,0.0,0,0.0,0.0,0,0,0.0,22,0.8,1:2,0,Friday
2024-03-23,pathology,47,0,0.0,0,0,0,2951,0,2940,0,0,0,0.0,0,0.0,0.0,0,0,0.0,54,0.6,1:1,0,Saturday
2024-03-24,anesthesiology,46,0,0.0,0,0,0,11332,0,11323,0,0,0,0.0,0,0.0,0.0,0,0,0.0,18,0.7,1:1,0,Sunday
2024-03-25,icu,49,0,0.0,49,20,5,0,0,0,0,25,25,1.0,0,0.08,0.0,12,1,0.08,49,0.9,1:4,Imaging,Monday
2024-03-26,psychiatry,13,0,0.0,103,5,14,0,0,0,0,28,28,1.0,2,0.03,0.0,18,1,0.06,50,0.9,1:1,Prenatal,Tuesday
2024-03-27,physical_therapy,26,0,1.0,0,4,0,18375,0,18360,0,36,79,0.46,0,0.0,0.0,14,0,0.0,58,0.7,1:3,0,Wednesday
2024-03-28,resp_therapy,28,0,0.0,0,13,0,13363,0,13352,0,28,28,1.0,0,0.0,0.0,14,0,0.0,12,0.6,1:4,0,Thursday
2024-03-29,nutrition_diet,44,0,0.0,0,0,0,1178,0,1163,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:3,0,Friday
2024-03-30,pharmacy,26,0,0.0,0,0,0,14603,0,14592,0,0,0,0.0,0,0.0,0.0,0,0,0.0,57,1.0,1:2,0,Saturday
2024-03-31,laboratory,32,0,0.0,0,0,0,13840,0,13821,0,0,0,0.0,0,0.0,0.0,0,0,0.0,54,0.9,1:4,0,Sunday
2024-04-01,infection_control,16,0,0.0,0,38,0,0,0,0,0,0,0,0.4,4,0.2,0.0,0,0,0.0,0,0.0,1:4,0,Monday
2024-04-02,medical_records,48,0,0.0,0,0,0,16491,0,16481,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,1:3,0,Tuesday
2024-04-03,admin,39,0,0.0,0,0,0,1742,0,1740,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:2,0,Wednesday
2024-04-04,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,0,0,Thursday
2024-04-05,emergency,29,0,0.0,0,31,57,0,0,0,0,55,55,1.0,0,0.0,0.0,17,1,0.06,30,0.8,1:1,Breathing Disorders,Friday
2024-04-06,internal_med,15,0,0.0,61,13,6,0,0,0,0,13,13,1.0,3,0.15,0.0,19,1,0.05,33,0.8,1:4,Child Health,Saturday
2024-04-07,surgery,0,0,0.0,98,28,0,14698,0,14680,0,25,28,0.89,4,0.11,0.0,18,1,0.06,12,0.9,1:2,Cardiac Issues,Sunday
2024-04-08,pediatric,43,43,1.0,146,9,21,0,0,0,0,6,65,0.09,4,0.06,0.7,13,1,0.08,23,0.9,1:1,Lab Tests,Monday
2024-04-09,obgyn,26,26,1.0,121,5,31,0,0,0,0,12,60,0.2,1,0.16,0.4,11,1,0.09,16,1.0,1:4,Lab Tests,Tuesday
2024-01-01,cardio,25,4,0.16,114,37,43,0,0,0,0,23,64,0.36,3,0.11,0.1,13,1,0.08,17,0.6,1:4,Child Health,Monday
2024-01-02,orthopedic,33,7,0.21,129,2,0,0,0,0,0,40,49,0.82,3,0.12,0.1,17,1,0.06,15,0.9,1:4,Prenatal,Tuesday
2024-01-03,neurology,27,0,0.0,101,23,0,0,0,0,0,33,41,0.8,2,0.14,0.0,18,1,0.06,59,0.7,1:3,Pre/Post Surgery,Wednesday
2024-01-04,oncology,11,0,0.0,76,14,27,0,0,0,0,14,14,1.0,1,0.1,0.0,11,0,0.0,28,1.0,1:4,Chronic Illness,Thursday
2024-01-05,radiology,49,0,0.0,0,0,0,5863,0,5847,0,0,0,0.0,0,0.0,0.0,0,0,0.0,45,0.8,1:4,0,Friday
2024-01-06,pathology,41,0,0.0,0,0,0,4258,0,4244,0,0,0,0.0,0,0.0,0.0,0,0,0.0,18,0.9,1:3,0,Saturday
2024-01-07,anesthesiology,7,0,0.0,0,0,0,11642,0,11624,0,0,0,0.0,0,0.0,0.0,0,0,0.0,53,0.8,1:2,0,Sunday
2024-01-08,icu,8,0,0.0,146,12,49,0,0,0,0,55,63,0.87,1,0.15,0.0,16,1,0.06,16,0.6,1:2,Imaging,Monday
2024-01-09,psychiatry,21,0,0.0,59,28,30,0,0,0,0,28,28,1.0,3,0.17,0.0,16,0,0.0,12,1.0,1:1,Prenatal,Tuesday
2024-01-10,physical_therapy,7,0,0.0,0,37,0,5779,0,5768,0,36,58,0.62,0,0.0,0.0,11,1,0.09,31,0.8,1:2,0,Wednesday
2024-01-11,resp_therapy,5,0,0.0,0,28,0,15863,0,15856,0,23,43,0.53,0,0.0,0.0,13,1,0.08,55,0.7,1:1,0,Thursday
2024-01-12,nutrition_diet,46,0,0.0,0,0,0,12341,0,12330,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:1,0,Friday
2024-01-13,pharmacy,40,0,0.0,0,0,0,10319,0,10308,0,0,0,0.0,0,0.0,0.0,0,0,0.0,14,0.5,1:2,0,Saturday
2024-01-14,laboratory,42,0,0.0,0,0,0,5059,0,5049,0,0,0,0.0,0,0.0,0.0,0,0,0.0,33,0.7,1:1,0,Sunday
2024-01-15,infection_control,7,0,0.0,0,27,0,0,0,0,0,0,0,0.81,4,0.15,0.0,0,0,0.0,0,0.0,1:3,0,Monday
2024-01-16,medical_records,18,0,0.0,0,0,0,2045,0,2036,0,0,0,0.0,0,0.0,0.0,15,1,0.07,0,0.0,1:3,0,Tuesday
2024-01-17,admin,19,0,0.0,0,0,0,1104,0,1102,0,0,0,0.0,0,0.0,0.0,19,0,0.0,0,0.0,1:1,0,Wednesday
2024-01-18,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,0,0,Thursday
2024-01-19,emergency,35,0,0.0,0,39,5,0,0,0,0,48,65,0.74,0,0.0,0.0,13,0,0.0,11,0.9,1:3,Cardiac Issues,Friday
2024-01-20,internal_med,38,0,0.0,30,32,18,0,0,0,0,34,40,0.85,1,0.05,0.0,10,1,0.1,32,0.6,1:2,Critical Care,Saturday
2024-01-21,surgery,0,4,0.2,148,10,0,18913,0,18901,0,19,33,0.58,0,0.16,0.1,14,1,0.07,25,0.5,1:2,Chronic Illness,Sunday
2024-01-22,pediatric,14,0,0.0,39,34,43,0,0,0,0,62,62,1.0,0,0.11,0.0,13,1,0.08,46,0.6,1:1,Prenatal,Monday
2024-01-23,obgyn,6,0,0.0,41,7,15,0,0,0,0,48,48,1.0,4,0.04,0.0,13,0,0.0,53,0.6,1:1,Joint Issues,Tuesday
2024-01-24,cardio,14,0,0.0,92,33,27,0,0,0,0,48,66,0.73,2,0.06,0.0,11,1,0.09,15,1.0,1:4,Imaging,Wednesday
2024-01-25,orthopedic,22,13,0.59,86,9,0,0,0,0,0,11,33,0.33,2,0.17,0.4,11,1,0.09,34,0.5,1:3,Joint Issues,Thursday
2024-01-26,neurology,42,0,0.0,14,25,0,0,0,0,0,69,76,0.91,3,0.06,0.0,16,0,0.0,20,0.9,1:4,Cancer,Friday
2024-01-27,oncology,45,25,0.56,24,28,7,0,0,0,0,8,61,0.13,3,0.18,0.4,19,0,0.0,38,0.8,1:1,Lab Tests,Saturday
2024-01-28,radiology,44,0,0.0,0,0,0,3398,0,3381,0,0,0,0.0,0,0.0,0.0,0,0,0.0,40,0.7,1:1,0,Sunday
2024-01-29,pathology,16,0,0.0,0,0,0,1870,0,1868,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,0.7,1:3,0,Monday
2024-01-30,anesthesiology,47,0,0.0,0,0,0,4837,0,4828,0,0,0,0.0,0,0.0,0.0,0,0,0.0,24,0.7,1:3,0,Tuesday
2024-01-31,icu,34,0,0.0,89,7,45,0,0,0,0,18,18,1.0,1,0.09,0.0,15,1,0.07,48,0.6,1:2,Nervous System,Wednesday
2024-02-01,psychiatry,44,0,0.0,107,21,18,0,0,0,0,37,37,1.0,4,0.0,0.0,10,0,0.0,46,0.8,1:1,Critical Care,Thursday
2024-02-02,physical_therapy,33,0,0.0,0,30,0,2241,0,2233,0,42,42,1.0,0,0.0,0.0,17,1,0.06,51,0.8,1:2,0,Friday
2024-02-03,resp_therapy,29,0,0.17,0,16,0,17672,0,17654,0,52,73,0.71,0,0.0,0.0,10,1,0.1,37,0.9,1:2,0,Saturday
2024-02-04,nutrition_diet,31,0,0.0,0,0,0,16678,0,16659,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:3,0,Sunday
2024-02-05,pharmacy,49,0,0.0,0,0,0,9596,0,9578,0,0,0,0.0,0,0.0,0.0,0,0,0.0,58,0.9,1:2,0,Monday
2024-02-06,laboratory,42,0,0.0,0,0,0,16451,0,16444,0,0,0,0.0,0,0.0,0.0,0,0,0.0,32,0.8,1:1,0,Tuesday
2024-02-07,infection_control,23,0,0.0,0,36,0,0,0,0,0,0,0,0.41,3,0.18,0.0,0,0,0.0,0,0.0,1:1,0,Wednesday
2024-02-08,medical_records,37,0,0.0,0,0,0,15211,0,15209,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:4,0,Thursday
2024-02-09,admin,33,0,0.0,0,0,0,16739,0,16734,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:3,0,Friday
2024-02-10,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,0,0,Saturday
2024-02-11,emergency,28,28,1.0,0,23,22,0,0,0,0,22,76,0.29,0,0.0,0.0,17,1,0.06,37,0.5,1:3,Chronic Illness,Sunday
2024-02-12,internal_med,25,0,0.0,81,15,54,0,0,0,0,31,31,1.0,0,0.14,0.0,10,1,0.1,40,0.8,1:3,Cardiac Issues,Monday
2024-02-13,surgery,0,24,0.57,26,15,0,3230,0,3211,0,9,48,0.19,1,0.06,0.5,16,1,0.06,31,1.0,1:2,Prenatal,Tuesday
2024-02-14,pediatric,21,0,0.0,89,17,8,0,0,0,0,47,47,1.0,1,0.09,0.0,10,0,0.0,12,0.9,1:3,Pre/Post Surgery,Wednesday
2024-02-15,obgyn,42,0,0.0,28,31,58,0,0,0,0,64,78,0.82,1,0.19,0.0,10,0,0.0,43,0.6,1:3,Rehabilitation,Thursday
2024-02-16,cardio,25,1,0.04,45,26,15,0,0,0,0,39,66,0.59,1,0.0,0.0,13,0,0.0,54,0.6,1:4,Mental Health,Friday
2024-02-17,orthopedic,7,0,0.0,139,29,0,0,0,0,0,30,46,0.65,1,0.19,0.0,10,0,0.0,35,0.5,1:4,Cardiac Issues,Saturday
2024-02-18,neurology,18,0,0.0,96,14,0,0,0,0,0,63,72,0.88,2,0.04,0.0,17,1,0.06,33,0.9,1:3,Imaging,Sunday
2024-02-19,oncology,35,0,0.0,87,12,40,0,0,0,0,54,62,0.87,3,0.16,0.0,17,0,0.0,32,0.6,1:1,Breathing Disorders,Monday
2024-02-20,radiology,34,0,0.0,0,0,0,10047,0,10045,0,0,0,0.0,0,0.0,0.0,0,0,0.0,19,0.7,1:3,0,Tuesday
2024-02-21,pathology,24,0,0.0,0,0,0,17689,0,17671,0,0,0,0.0,0,0.0,0.0,0,0,0.0,35,0.6,1:3,0,Wednesday
2024-02-22,anesthesiology,34,0,0.0,0,0,0,2671,0,2666,0,0,0,0.0,0,0.0,0.0,0,0,0.0,37,0.6,1:1,0,Thursday
2024-02-23,icu,12,12,1.0,92,2,22,0,0,0,0,36,58,0.62,4,0.12,0.2,18,0,0.0,34,0.5,1:2,Cancer,Friday
2024-02-24,psychiatry,16,0,0.0,134,17,8,0,0,0,0,43,49,0.88,1,0.05,0.0,16,0,0.0,51,0.5,1:2,Breathing Disorders,Saturday
2024-02-25,physical_therapy,25,0,0.0,0,7,0,2012,0,2004,0,38,38,1.0,0,0.0,0.0,18,1,0.06,36,0.9,1:4,0,Sunday
2024-02-26,resp_therapy,29,0,1.0,0,18,0,8495,0,8485,0,14,74,0.19,0,0.0,0.0,17,0,0.0,34,0.7,1:2,0,Monday
2024-02-27,nutrition_diet,41,0,0.0,0,0,0,3959,0,3941,0,0,0,0.0,0,0.0,0.0,10,1,0.1,0,0.0,1:3,0,Tuesday
2024-02-28,pharmacy,24,0,0.0,0,0,0,11902,0,11897,0,0,0,0.0,0,0.0,0.0,0,0,0.0,40,0.8,1:4,0,Wednesday
2024-02-29,laboratory,27,0,0.0,0,0,0,16052,0,16046,0,0,0,0.0,0,0.0,0.0,0,0,0.0,44,0.5,1:2,0,Thursday
2024-03-01,infection_control,24,0,0.96,0,11,0,0,0,0,0,0,0,0.33,0,0.16,0.0,0,0,0.0,0,0.0,1:2,0,Friday
2024-03-02,medical_records,42,0,0.0,0,0,0,13671,0,13656,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:4,0,Saturday
2024-03-03,admin,12,0,0.0,0,0,0,5319,0,5310,0,0,0,0.0,0,0.0,0.0,17,1,0.06,0,0.0,1:3,0,Sunday
2024-03-04,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,0,0,Monday
2024-03-05,emergency,19,0,0.0,0,26,53,0,0,0,0,38,38,1.0,0,0.0,0.0,13,0,0.0,15,0.6,1:4,Cancer,Tuesday
2024-03-06,internal_med,22,0,0.0,33,13,55,0,0,0,0,13,13,1.0,4,0.15,0.0,19,1,0.05,50,1.0,1:2,Child Health,Wednesday
2024-03-07,surgery,0,23,1.0,11,2,0,15966,0,15949,0,20,73,0.27,1,0.17,0.3,17,1,0.06,45,0.5,1:3,Lab Tests,Thursday
2024-03-08,pediatric,18,0,0.0,115,12,15,0,0,0,0,20,20,1.0,4,0.04,0.0,14,1,0.07,32,0.6,1:2,Chronic Illness,Friday
2024-03-09,obgyn,43,0,0.0,101,27,22,0,0,0,0,47,47,1.0,1,0.11,0.0,17,0,0.0,44,0.8,1:1,Rehabilitation,Saturday
2024-03-10,cardio,6,6,1.0,37,34,51,0,0,0,0,7,58,0.12,3,0.1,0.1,17,0,0.0,48,1.0,1:1,Imaging,Sunday
2024-03-11,orthopedic,26,26,1.0,147,15,0,0,0,0,0,16,74,0.22,3,0.15,0.4,16,0,0.0,58,0.5,1:4,Mental Health,Monday
2024-03-12,neurology,40,0,0.0,54,14,0,0,0,0,0,27,27,1.0,0,0.08,0.0,11,0,0.0,56,0.6,1:3,Chronic Illness,Tuesday
2024-03-13,oncology,31,0,0.0,30,13,48,0,0,0,0,5,13,0.38,4,0.12,0.0,14,1,0.07,20,0.7,1:1,Child Health,Wednesday
2024-03-14,radiology,32,0,0.0,0,0,0,2420,0,2417,0,0,0,0.0,0,0.0,0.0,0,0,0.0,23,0.8,1:2,0,Thursday
2024-03-15,pathology,15,0,0.0,0,0,0,10182,0,10174,0,0,0,0.0,0,0.0,0.0,0,0,0.0,24,0.6,1:4,0,Friday
2024-03-16,anesthesiology,23,0,0.0,0,0,0,9627,0,9611,0,0,0,0.0,0,0.0,0.0,0,0,0.0,49,0.5,1:4,0,Saturday
2024-03-17,icu,12,0,0.0,40,3,21,0,0,0,0,11,11,1.0,2,0.14,0.0,19,1,0.05,27,0.9,1:4,Chronic Illness,Sunday
2024-03-18,psychiatry,44,0,0.0,12,11,9,0,0,0,0,11,11,1.0,4,0.08,0.0,14,1,0.07,20,0.8,1:4,Child Health,Monday
2024-03-19,physical_therapy,45,0,0.33,0,30,0,19040,0,19029,0,30,75,0.4,0,0.0,0.0,12,0,0.0,15,0.9,1:1,0,Tuesday
2024-03-20,resp_therapy,8,0,1.0,0,11,0,3382,0,3370,0,5,40,0.12,0,0.0,0.0,13,1,0.08,36,0.9,1:3,0,Wednesday
2024-03-21,nutrition_diet,28,0,0.0,0,0,0,9995,0,9983,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:2,0,Thursday
2024-03-22,pharmacy,45,0,0.0,0,0,0,9265,0,9249,0,0,0,0.0,0,0.0,0.0,0,0,0.0,36,0.7,1:4,0,Friday
2024-03-23,laboratory,44,0,0.0,0,0,0,11413,0,11394,0,0,0,0.0,0,0.0,0.0,0,0,0.0,55,0.8,1:3,0,Saturday
