date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason
2024-04-08,laboratory,175,3,0.02,80,18,58,5067.0,4.0,5063.0,12,16,37,0.43,3,0.1,0.1,111,2,0.02,54,0.6,1:2,Chronic Illness
2024-04-09,infection_control,43,32,0.74,98,3,59,11452.0,6.0,11446.0,23,44,79,0.56,1,0.07,0.4,111,2,0.02,35,0.9,1:2,Child Health
2024-01-01,medical_records,26,20,0.77,118,10,42,9660.0,16.0,9644.0,22,20,50,0.4,4,0.07,0.4,131,1,0.01,58,0.5,1:4,Cardiac Issues
2024-01-02,admin,174,0,0.0,44,25,47,10627.0,17.0,10610.0,13,25,25,1.0,2,0.05,0.0,114,3,0.03,56,0.7,1:4,Rehabilitation
2024-01-03,security,162,28,0.17,117,1,7,9151.0,9.0,9142.0,23,48,77,0.62,0,0.11,0.4,42,2,0.05,11,0.7,1:4,Cancer
2024-01-04,emergency,131,20,0.15,49,27,52,1767.0,14.0,1753.0,4,10,57,0.18,4,0.16,0.4,46,2,0.04,15,0.9,1:1,Chronic Illness
2024-01-05,internal_med,85,0,0.0,61,27,9,12581.0,17.0,12564.0,10,65,65,1.0,4,0.06,0.0,89,1,0.01,38,0.6,1:2,Rehabilitation
2024-01-06,surgery,96,36,0.38,121,11,28,7855.0,4.0,7851.0,24,26,73,0.36,0,0.04,0.5,128,0,0.0,35,0.8,1:1,Child Health
2024-01-07,pediatric,126,41,0.33,48,5,58,6106.0,2.0,6104.0,21,22,68,0.32,2,0.1,0.6,96,0,0.0,37,0.6,1:1,Imaging
2024-01-08,obgyn,115,48,0.42,77,7,38,16200.0,10.0,16190.0,22,16,71,0.23,0,0.01,0.7,69,2,0.03,16,1.0,1:3,Prenatal
2024-01-09,cardio,95,0,0.0,85,19,51,14431.0,10.0,14421.0,19,20,20,1.0,2,0.14,0.0,143,3,0.02,43,0.8,1:1,Mental Health
2024-01-10,orthopedic,36,0,0.0,74,27,52,12220.0,18.0,12202.0,18,27,27,1.0,1,0.1,0.0,38,1,0.03,54,0.8,1:4,Breathing Disorders
2024-01-11,neurology,66,0,0.0,71,15,43,12106.0,3.0,12103.0,12,28,28,1.0,2,0.1,0.0,20,0,0.0,19,0.7,1:2,Nervous System
2024-01-12,oncology,40,6,0.15,11,35,52,10427.0,10.0,10417.0,7,23,64,0.36,4,0.06,0.1,59,0,0.0,57,0.7,1:2,Nervous System
2024-01-13,radiology,143,0,0.0,143,35,28,9373.0,14.0,9359.0,16,10,35,0.29,1,0.18,0.0,41,4,0.1,50,0.6,1:1,Chronic Illness
2024-01-14,pathology,177,0,0.0,131,12,40,4691.0,6.0,4685.0,21,15,15,1.0,3,0.02,0.0,131,2,0.02,49,0.8,1:4,Cardiac Issues
2024-01-15,anesthesiology,107,0,0.0,84,13,32,10879.0,10.0,10869.0,6,13,13,1.0,1,0.17,0.0,59,3,0.05,56,1.0,1:4,Cardiac Issues
2024-01-16,icu,21,0,0.0,49,20,52,19380.0,14.0,19366.0,22,38,38,1.0,2,0.08,0.0,57,1,0.02,31,0.7,1:4,Critical Care
2024-01-17,psychiatry,62,20,0.32,98,37,53,5946.0,2.0,5944.0,18,11,68,0.16,1,0.18,0.3,67,0,0.0,36,0.9,1:2,Rehabilitation
2024-01-18,physical_therapy,147,0,0.0,37,3,38,16426.0,16.0,16410.0,17,26,26,1.0,1,0.15,0.0,94,4,0.04,48,0.6,1:4,Mental Health
2024-01-19,resp_therapy,182,28,0.15,89,9,20,16476.0,5.0,16471.0,11,15,52,0.29,3,0.02,0.5,126,2,0.02,31,1.0,1:4,Prenatal
2024-01-20,nutrition_diet,154,17,0.11,72,39,40,10683.0,5.0,10678.0,5,19,75,0.25,2,0.17,0.2,27,2,0.07,28,0.7,1:1,Nervous System
2024-01-21,pharmacy,163,0,0.0,149,26,11,9644.0,11.0,9633.0,11,43,43,1.0,4,0.14,0.0,105,1,0.01,45,0.7,1:3,Imaging
2024-01-22,laboratory,199,8,0.04,50,2,22,9469.0,7.0,9462.0,20,7,17,0.41,1,0.01,0.5,87,0,0.0,18,0.7,1:4,Chronic Illness
2024-01-23,infection_control,131,0,0.0,38,22,10,14901.0,13.0,14888.0,6,22,22,1.0,0,0.03,0.0,94,1,0.01,28,0.9,1:1,Mental Health
2024-01-24,medical_records,55,0,0.0,32,17,54,17744.0,17.0,17727.0,21,17,17,1.0,4,0.13,0.0,109,1,0.01,11,0.9,1:1,Critical Care
2024-01-25,admin,73,12,0.16,89,21,32,17207.0,4.0,17203.0,6,41,74,0.55,1,0.13,0.2,149,4,0.03,37,0.7,1:4,Chronic Illness
2024-01-26,security,139,23,0.17,60,16,43,4096.0,15.0,4081.0,11,13,52,0.25,4,0.15,0.4,99,2,0.02,48,0.8,1:3,Mental Health
2024-01-27,emergency,63,20,0.32,121,9,38,10451.0,2.0,10449.0,3,19,48,0.4,0,0.14,0.4,114,3,0.03,31,0.5,1:2,Joint Issues
2024-01-28,internal_med,116,48,0.41,114,13,55,16668.0,11.0,16657.0,3,7,68,0.1,4,0.13,0.7,89,2,0.02,15,0.7,1:3,Cancer
2024-01-29,surgery,60,4,0.07,54,28,45,3307.0,16.0,3291.0,22,21,53,0.4,4,0.15,0.1,109,2,0.02,56,0.7,1:4,Elective Procedure
2024-01-30,pediatric,190,0,0.0,99,18,33,2540.0,8.0,2532.0,21,18,18,1.0,0,0.12,0.0,78,4,0.05,16,0.8,1:3,Rehabilitation
2024-01-31,obgyn,45,4,0.09,147,17,8,5367.0,5.0,5362.0,5,25,46,0.54,0,0.05,0.1,47,3,0.06,15,0.8,1:1,Joint Issues
2024-02-01,cardio,124,0,0.0,144,38,18,19052.0,15.0,19037.0,12,25,45,0.56,0,0.18,0.0,91,0,0.0,42,0.9,1:1,Elective Procedure
2024-02-02,orthopedic,35,0,0.0,98,36,9,17032.0,17.0,17015.0,14,15,37,0.41,3,0.0,0.0,33,3,0.09,23,0.9,1:3,Pre/Post Surgery
2024-02-03,neurology,38,8,0.21,24,1,29,6003.0,15.0,5988.0,20,42,51,0.82,0,0.07,0.2,43,0,0.0,10,0.6,1:2,Cardiac Issues
2024-02-04,oncology,158,0,0.0,86,18,43,7348.0,4.0,7344.0,16,39,52,0.75,4,0.15,0.0,131,3,0.02,34,0.9,1:3,Elective Procedure
2024-02-05,radiology,20,20,1.0,115,9,12,9448.0,18.0,9430.0,12,18,51,0.35,0,0.09,0.4,63,1,0.02,15,0.5,1:4,Accident
2024-02-06,pathology,49,44,0.9,99,13,19,16708.0,15.0,16693.0,12,18,75,0.24,1,0.0,0.6,75,3,0.04,37,0.9,1:2,Cardiac Issues
2024-02-07,anesthesiology,20,20,1.0,96,15,23,10125.0,19.0,10106.0,20,14,64,0.22,0,0.01,0.3,139,4,0.03,27,0.6,1:3,Lab Tests
2024-02-08,icu,173,37,0.21,70,4,15,2442.0,4.0,2438.0,3,16,57,0.28,0,0.13,0.6,51,0,0.0,36,0.9,1:3,Elective Procedure
2024-02-09,psychiatry,122,0,0.0,117,31,24,15823.0,4.0,15819.0,17,31,31,1.0,2,0.19,0.0,44,2,0.05,58,0.8,1:2,Accident
2024-02-10,physical_therapy,196,0,0.0,70,24,59,10665.0,13.0,10652.0,10,36,36,1.0,4,0.11,0.0,135,4,0.03,11,0.7,1:3,Breathing Disorders
2024-02-11,resp_therapy,48,0,0.0,60,36,40,7395.0,6.0,7389.0,5,45,76,0.59,4,0.1,0.0,85,0,0.0,49,0.8,1:4,Prenatal
2024-02-12,nutrition_diet,63,0,0.0,21,10,22,4090.0,11.0,4079.0,20,14,22,0.64,1,0.06,0.0,61,0,0.0,30,0.5,1:1,Nervous System
2024-02-13,pharmacy,107,0,0.0,86,36,18,7305.0,10.0,7295.0,11,21,54,0.39,3,0.05,0.0,95,2,0.02,32,0.6,1:4,Nervous System
2024-02-14,laboratory,64,0,0.0,121,19,42,14705.0,2.0,14703.0,18,19,19,1.0,2,0.0,0.0,57,1,0.02,11,0.8,1:3,Nervous System
2024-02-15,infection_control,120,0,0.0,75,11,29,19656.0,14.0,19642.0,23,18,18,1.0,1,0.05,0.0,80,4,0.05,25,0.9,1:1,Elective Procedure
2024-02-16,medical_records,161,46,0.29,124,12,20,9562.0,4.0,9558.0,17,5,63,0.08,1,0.09,0.7,108,2,0.02,13,0.7,1:2,Rehabilitation
2024-02-17,admin,159,2,0.01,39,18,22,4753.0,12.0,4741.0,7,16,36,0.44,4,0.04,0.1,37,2,0.05,43,0.6,1:4,Nervous System
2024-02-18,security,78,5,0.06,114,30,5,14898.0,17.0,14881.0,15,8,43,0.19,2,0.02,0.1,89,1,0.01,14,0.8,1:2,Child Health
2024-02-19,emergency,65,0,0.0,40,10,44,17476.0,7.0,17469.0,24,10,10,1.0,4,0.14,0.0,101,4,0.04,58,0.8,1:1,Rehabilitation
2024-02-20,internal_med,42,4,0.1,22,20,5,16418.0,4.0,16414.0,22,17,41,0.41,3,0.18,0.1,135,2,0.01,43,0.7,1:3,Nervous System
2024-02-21,surgery,45,43,0.96,137,25,5,15336.0,7.0,15329.0,9,8,76,0.11,4,0.19,0.6,99,1,0.01,31,0.9,1:1,Elective Procedure
2024-02-22,pediatric,157,0,0.0,110,12,55,19886.0,9.0,19877.0,18,23,29,0.79,0,0.12,0.0,34,4,0.12,55,0.8,1:1,Breathing Disorders
2024-02-23,obgyn,90,17,0.19,76,21,25,17396.0,14.0,17382.0,9,6,44,0.14,4,0.01,0.4,32,3,0.09,29,0.5,1:2,Elective Procedure
2024-02-24,cardio,199,0,0.0,89,25,29,9336.0,13.0,9323.0,24,16,26,0.62,0,0.15,0.0,138,0,0.0,48,0.6,1:4,Accident
2024-02-25,orthopedic,118,6,0.05,112,11,31,8599.0,11.0,8588.0,18,10,27,0.37,1,0.02,0.2,62,1,0.02,56,0.7,1:1,Nervous System
2024-02-26,neurology,163,33,0.2,28,9,14,1907.0,4.0,1903.0,15,12,54,0.22,3,0.13,0.6,76,0,0.0,59,0.8,1:3,Nervous System
2024-02-27,oncology,82,0,0.0,41,25,54,12653.0,5.0,12648.0,19,55,62,0.89,0,0.16,0.0,36,3,0.08,22,0.6,1:1,Cancer
2024-02-28,radiology,49,27,0.55,74,35,16,10957.0,2.0,10955.0,11,15,77,0.19,3,0.15,0.4,51,2,0.04,53,1.0,1:2,Cardiac Issues
2024-02-29,pathology,26,0,0.0,36,32,32,3818.0,14.0,3804.0,14,67,74,0.91,4,0.19,0.0,74,2,0.03,43,0.7,1:4,Pre/Post Surgery
2024-03-01,anesthesiology,138,0,0.0,56,10,53,18615.0,5.0,18610.0,15,10,10,1.0,4,0.15,0.0,32,4,0.12,53,0.8,1:3,Chronic Illness
2024-03-02,icu,70,50,0.71,21,1,36,2296.0,12.0,2284.0,11,16,67,0.24,1,0.14,0.7,66,1,0.02,15,0.5,1:2,Accident
2024-03-03,psychiatry,180,12,0.07,94,17,37,1701.0,12.0,1689.0,7,6,35,0.17,4,0.05,0.3,106,1,0.01,38,0.9,1:1,Nervous System
2024-03-04,physical_therapy,113,0,0.0,75,25,12,5795.0,13.0,5782.0,9,12,29,0.41,0,0.18,0.0,81,4,0.05,42,0.9,1:1,Imaging
2024-03-05,resp_therapy,51,0,0.0,142,8,46,5519.0,12.0,5507.0,3,15,19,0.79,1,0.04,0.0,48,0,0.0,10,0.6,1:4,Breathing Disorders
2024-03-06,nutrition_diet,34,6,0.18,146,5,30,3003.0,7.0,2996.0,6,57,68,0.84,3,0.18,0.1,41,2,0.05,56,1.0,1:2,Child Health
2024-03-07,pharmacy,48,31,0.65,119,5,46,17826.0,13.0,17813.0,6,14,50,0.28,1,0.06,0.6,84,2,0.02,57,0.7,1:2,Lab Tests
2024-03-08,laboratory,44,0,0.0,91,14,54,9641.0,10.0,9631.0,18,12,14,0.86,3,0.03,0.0,48,1,0.02,16,0.8,1:4,Mental Health
2024-03-09,infection_control,140,15,0.11,134,19,45,5518.0,11.0,5507.0,7,40,74,0.54,2,0.17,0.2,67,1,0.01,31,0.9,1:3,Lab Tests
2024-03-10,medical_records,117,0,0.0,72,23,6,1531.0,4.0,1527.0,24,18,26,0.69,0,0.0,0.0,24,4,0.17,41,0.9,1:2,Joint Issues
2024-03-11,admin,181,0,0.0,81,9,39,4000.0,4.0,3996.0,6,31,31,1.0,0,0.17,0.0,120,3,0.02,23,1.0,1:4,Mental Health
2024-03-12,security,188,0,0.0,107,30,38,4484.0,17.0,4467.0,8,25,50,0.5,3,0.05,0.0,90,0,0.0,33,0.9,1:2,Imaging
2024-03-13,emergency,111,7,0.06,82,16,10,18749.0,4.0,18745.0,5,54,77,0.7,4,0.18,0.1,85,3,0.04,28,1.0,1:4,Rehabilitation
2024-03-14,internal_med,107,2,0.02,80,33,35,15783.0,11.0,15772.0,10,43,78,0.55,4,0.14,0.0,91,3,0.03,36,0.6,1:1,Pre/Post Surgery
2024-03-15,surgery,21,0,0.0,39,2,27,1715.0,12.0,1703.0,19,20,20,1.0,2,0.13,0.0,44,1,0.02,32,0.7,1:1,Child Health
2024-03-16,pediatric,28,28,1.0,134,14,16,1671.0,9.0,1662.0,20,11,65,0.17,3,0.07,0.4,79,1,0.01,54,0.8,1:2,Accident
2024-03-17,obgyn,110,46,0.42,25,1,58,10121.0,7.0,10114.0,20,13,60,0.22,2,0.01,0.8,59,1,0.02,30,0.9,1:2,Nervous System
2024-03-18,cardio,53,0,0.0,142,26,55,7268.0,12.0,7256.0,14,5,30,0.17,3,0.17,0.0,26,3,0.12,53,0.8,1:1,Imaging
2024-03-19,orthopedic,196,0,0.0,56,25,32,9380.0,13.0,9367.0,3,30,35,0.86,2,0.03,0.0,65,0,0.0,38,0.5,1:3,Mental Health
2024-03-20,neurology,58,0,0.0,110,16,19,14477.0,17.0,14460.0,14,28,28,1.0,3,0.07,0.0,105,1,0.01,10,0.9,1:4,Cancer
2024-03-21,oncology,198,12,0.06,116,15,23,6316.0,19.0,6297.0,13,42,69,0.61,0,0.12,0.2,40,2,0.05,40,1.0,1:3,Imaging
2024-03-22,radiology,26,0,0.0,135,26,16,9587.0,14.0,9573.0,15,56,56,1.0,2,0.1,0.0,20,0,0.0,36,0.7,1:3,Rehabilitation
2024-03-23,pathology,83,0,0.0,31,16,54,16586.0,4.0,16582.0,5,35,35,1.0,2,0.04,0.0,142,2,0.01,53,0.6,1:3,Cancer
2024-03-24,anesthesiology,66,0,0.0,92,14,52,6394.0,16.0,6378.0,10,48,49,0.98,3,0.03,0.0,144,0,0.0,45,0.5,1:1,Cancer
2024-03-25,icu,64,0,0.0,69,14,6,14515.0,15.0,14500.0,5,14,14,1.0,1,0.02,0.0,52,1,0.02,36,0.6,1:2,Pre/Post Surgery
2024-03-26,psychiatry,56,0,0.0,67,24,15,1324.0,19.0,1305.0,19,10,30,0.33,1,0.17,0.0,23,4,0.17,24,0.8,1:3,Pre/Post Surgery
2024-03-27,physical_therapy,21,0,0.0,12,13,48,5712.0,15.0,5697.0,15,13,13,1.0,0,0.01,0.0,22,1,0.05,34,1.0,1:1,Lab Tests
2024-03-28,resp_therapy,71,0,0.0,54,19,41,19780.0,6.0,19774.0,12,32,32,1.0,4,0.2,0.0,110,3,0.03,57,0.5,1:4,Lab Tests
2024-03-29,nutrition_diet,89,0,0.0,59,8,42,8237.0,15.0,8222.0,19,24,24,1.0,4,0.04,0.0,71,3,0.04,24,0.8,1:2,Pre/Post Surgery
2024-03-30,pharmacy,92,0,0.0,11,17,29,8942.0,9.0,8933.0,5,17,17,1.0,0,0.02,0.0,47,0,0.0,49,0.8,1:4,Child Health
2024-03-31,laboratory,17,0,0.0,24,2,47,18865.0,16.0,18849.0,15,50,50,1.0,4,0.12,0.0,89,3,0.03,28,0.6,1:3,Rehabilitation
2024-04-01,infection_control,158,0,0.0,105,27,25,12479.0,16.0,12463.0,24,14,28,0.5,3,0.02,0.0,76,1,0.01,56,0.8,1:2,Breathing Disorders
2024-04-02,medical_records,90,20,0.22,94,10,46,1409.0,7.0,1402.0,8,25,55,0.45,1,0.12,0.4,127,2,0.02,59,0.9,1:3,Cancer
2024-04-03,admin,127,0,0.0,120,35,40,13910.0,9.0,13901.0,16,37,37,1.0,0,0.17,0.0,43,1,0.02,20,0.9,1:2,Lab Tests
2024-04-04,security,34,11,0.32,32,23,13,7947.0,7.0,7940.0,12,43,77,0.56,3,0.01,0.1,96,0,0.0,50,0.7,1:3,Child Health
2024-04-05,emergency,98,0,0.0,108,8,16,17038.0,16.0,17022.0,22,24,24,1.0,0,0.16,0.0,95,3,0.03,42,0.9,1:4,Chronic Illness
2024-04-06,internal_med,21,0,0.0,46,28,14,9099.0,4.0,9095.0,18,46,46,1.0,1,0.08,0.0,88,2,0.02,50,0.7,1:4,Imaging
2024-04-07,surgery,152,0,0.0,116,10,50,11853.0,11.0,11842.0,20,10,10,1.0,4,0.03,0.0,120,4,0.03,32,0.6,1:3,Elective Procedure
2024-04-08,pediatric,68,12,0.18,50,4,9,5560.0,16.0,5544.0,15,60,76,0.79,3,0.04,0.2,111,2,0.02,21,0.6,1:2,Chronic Illness
2024-04-09,obgyn,163,0,0.0,66,14,37,7091.0,17.0,7074.0,12,33,33,1.0,1,0.18,0.0,111,2,0.02,11,0.7,1:4,Mental Health
2024-01-01,cardio,118,0,0.0,106,29,9,19750.0,18.0,19732.0,8,36,36,1.0,0,0.02,0.0,131,1,0.01,52,0.5,1:2,Accident
2024-01-02,orthopedic,35,2,0.06,34,1,20,7862.0,12.0,7850.0,12,46,49,0.94,2,0.17,0.0,114,3,0.03,30,0.6,1:2,Lab Tests
2024-01-03,neurology,56,37,0.66,119,4,41,1767.0,17.0,1750.0,7,31,72,0.43,3,0.11,0.5,42,2,0.05,23,0.8,1:4,Cardiac Issues
2024-01-04,oncology,41,0,0.0,46,32,41,2623.0,6.0,2617.0,8,56,70,0.8,0,0.01,0.0,46,2,0.04,43,0.8,1:1,Child Health
2024-01-05,radiology,19,0,0.0,49,33,33,3536.0,6.0,3530.0,9,45,45,1.0,0,0.09,0.0,89,1,0.01,24,0.5,1:1,Joint Issues
2024-01-06,pathology,25,0,0.0,94,26,22,4348.0,15.0,4333.0,13,33,33,1.0,1,0.16,0.0,128,0,0.0,30,0.6,1:2,Joint Issues
2024-01-07,anesthesiology,154,0,0.0,55,17,33,8253.0,19.0,8234.0,18,30,33,0.91,0,0.15,0.0,96,0,0.0,32,0.8,1:4,Mental Health
2024-01-08,icu,160,0,0.0,111,13,10,1520.0,9.0,1511.0,14,13,13,1.0,3,0.1,0.0,69,2,0.03,30,0.7,1:1,Imaging
2024-01-09,psychiatry,35,26,0.74,107,23,57,15552.0,6.0,15546.0,14,27,76,0.36,3,0.17,0.3,143,3,0.02,59,0.7,1:3,Accident
2024-01-10,physical_therapy,95,0,0.0,28,32,22,6090.0,8.0,6082.0,22,43,43,1.0,0,0.02,0.0,38,1,0.03,23,0.9,1:2,Pre/Post Surgery
2024-01-11,resp_therapy,144,0,0.0,100,15,36,17653.0,17.0,17636.0,7,56,66,0.85,1,0.18,0.0,20,0,0.0,30,0.5,1:1,Critical Care
2024-01-12,nutrition_diet,23,10,0.43,146,13,46,9835.0,15.0,9820.0,18,35,58,0.6,3,0.17,0.2,59,0,0.0,21,0.6,1:4,Cancer
2024-01-13,pharmacy,88,0,0.0,78,2,51,4482.0,6.0,4476.0,8,62,62,1.0,2,0.14,0.0,41,4,0.1,51,0.6,1:4,Nervous System
2024-01-14,laboratory,126,0,0.0,14,19,35,10188.0,10.0,10178.0,11,32,32,1.0,4,0.16,0.0,131,2,0.02,55,0.6,1:2,Imaging
2024-01-15,infection_control,16,16,1.0,57,24,58,2730.0,5.0,2725.0,7,6,78,0.08,1,0.11,0.2,59,3,0.05,56,1.0,1:4,Accident
2024-01-16,medical_records,146,16,0.11,121,24,15,19482.0,5.0,19477.0,23,22,62,0.35,1,0.14,0.3,57,1,0.02,14,0.7,1:3,Rehabilitation
2024-01-17,admin,124,9,0.07,27,11,30,14782.0,17.0,14765.0,18,51,71,0.72,4,0.11,0.1,67,0,0.0,11,0.8,1:3,Critical Care
2024-01-18,security,185,0,0.0,40,22,32,2719.0,18.0,2701.0,20,37,50,0.74,4,0.07,0.0,94,4,0.04,31,0.9,1:1,Nervous System
2024-01-19,emergency,81,12,0.15,138,15,31,9512.0,16.0,9496.0,21,39,66,0.59,3,0.11,0.2,126,2,0.02,15,0.5,1:4,Prenatal
2024-01-20,internal_med,68,4,0.06,140,10,23,13275.0,5.0,13270.0,14,55,69,0.8,0,0.05,0.1,27,2,0.07,53,0.6,1:3,Accident
2024-01-21,surgery,91,14,0.15,34,27,49,11479.0,7.0,11472.0,4,22,63,0.35,0,0.09,0.2,105,1,0.01,11,0.9,1:2,Rehabilitation
2024-01-22,pediatric,125,36,0.29,17,9,31,3824.0,17.0,3807.0,12,34,79,0.43,2,0.06,0.5,87,0,0.0,38,0.9,1:4,Child Health
2024-01-23,obgyn,176,0,0.0,71,28,24,16659.0,5.0,16654.0,14,48,66,0.73,0,0.02,0.0,94,1,0.01,45,0.7,1:1,Joint Issues
2024-01-24,cardio,155,0,0.0,144,1,7,12085.0,7.0,12078.0,16,19,19,1.0,2,0.06,0.0,109,1,0.01,16,0.7,1:2,Mental Health
2024-01-25,orthopedic,196,18,0.09,16,17,20,8578.0,6.0,8572.0,20,14,49,0.29,2,0.17,0.4,149,4,0.03,25,0.9,1:2,Pre/Post Surgery
2024-01-26,neurology,112,0,0.0,145,16,43,18425.0,17.0,18408.0,21,16,16,1.0,1,0.08,0.0,99,2,0.02,42,0.6,1:2,Prenatal
2024-01-27,oncology,26,0,0.0,28,10,48,9715.0,17.0,9698.0,8,47,47,1.0,1,0.15,0.0,114,3,0.03,42,0.6,1:3,Lab Tests
2024-01-28,radiology,23,18,0.78,148,37,33,5867.0,11.0,5856.0,7,15,70,0.21,3,0.04,0.3,89,2,0.02,23,0.6,1:2,Elective Procedure
2024-01-29,pathology,168,0,0.0,120,12,19,7734.0,10.0,7724.0,18,12,12,1.0,4,0.08,0.0,109,2,0.02,52,0.7,1:3,Pre/Post Surgery
2024-01-30,anesthesiology,161,2,0.01,20,18,34,10250.0,5.0,10245.0,16,40,60,0.67,4,0.02,0.0,78,4,0.05,21,0.5,1:2,Lab Tests
2024-01-31,icu,117,0,0.0,50,38,44,11881.0,15.0,11866.0,15,37,56,0.66,2,0.03,0.0,47,3,0.06,52,0.7,1:3,Child Health
2024-02-01,psychiatry,197,0,0.0,123,39,59,19956.0,5.0,19951.0,23,51,77,0.66,4,0.12,0.0,91,0,0.0,15,0.9,1:4,Chronic Illness
2024-02-02,physical_therapy,54,24,0.44,101,6,53,11109.0,13.0,11096.0,4,17,47,0.36,2,0.12,0.5,33,3,0.09,21,0.8,1:3,Nervous System
2024-02-03,resp_therapy,107,0,0.0,84,12,5,5598.0,11.0,5587.0,4,44,45,0.98,4,0.04,0.0,43,0,0.0,40,0.5,1:3,Pre/Post Surgery
2024-02-04,nutrition_diet,140,0,0.0,76,14,33,5927.0,5.0,5922.0,14,46,50,0.92,3,0.09,0.0,131,3,0.02,21,0.7,1:4,Chronic Illness
2024-02-05,pharmacy,46,45,0.98,14,10,57,6065.0,19.0,6046.0,3,23,78,0.29,1,0.17,0.6,63,1,0.02,19,0.9,1:2,Mental Health
2024-02-06,laboratory,180,0,0.0,125,20,34,8217.0,14.0,8203.0,21,22,22,1.0,1,0.03,0.0,75,3,0.04,49,0.5,1:4,Critical Care
2024-02-07,infection_control,177,0,0.0,127,15,44,16417.0,14.0,16403.0,18,62,67,0.93,2,0.0,0.0,139,4,0.03,36,0.5,1:2,Lab Tests
2024-02-08,medical_records,192,1,0.01,20,31,50,10843.0,15.0,10828.0,9,27,59,0.46,4,0.13,0.0,51,0,0.0,16,0.7,1:3,Cardiac Issues
2024-02-09,admin,117,0,0.0,53,7,36,16816.0,19.0,16797.0,23,39,39,1.0,0,0.01,0.0,44,2,0.05,55,0.6,1:2,Mental Health
2024-02-10,security,48,0,0.0,86,10,14,1040.0,2.0,1038.0,9,69,71,0.97,3,0.2,0.0,135,4,0.03,45,1.0,1:3,Joint Issues
2024-02-11,emergency,24,8,0.33,127,10,31,7282.0,17.0,7265.0,18,16,34,0.47,4,0.12,0.2,85,0,0.0,42,0.8,1:2,Joint Issues
2024-02-12,internal_med,129,0,0.0,125,36,55,7614.0,16.0,7598.0,8,28,36,0.78,0,0.09,0.0,61,0,0.0,36,0.6,1:3,Critical Care
2024-02-13,surgery,13,0,0.0,76,28,12,3421.0,6.0,3415.0,20,38,60,0.63,3,0.09,0.0,95,2,0.02,17,0.9,1:3,Accident
2024-02-14,pediatric,102,0,0.0,22,30,55,18149.0,7.0,18142.0,3,57,66,0.86,3,0.11,0.0,57,1,0.02,14,0.7,1:1,Nervous System
2024-02-15,obgyn,162,7,0.04,101,37,40,18155.0,7.0,18148.0,3,12,56,0.21,1,0.02,0.1,80,4,0.05,17,0.6,1:2,Cancer
2024-02-16,cardio,150,23,0.15,20,3,46,15310.0,4.0,15306.0,16,22,48,0.46,2,0.19,0.5,108,2,0.02,49,0.6,1:2,Mental Health
2024-02-17,orthopedic,170,0,0.0,148,15,59,15594.0,17.0,15577.0,8,25,25,1.0,4,0.13,0.0,37,2,0.05,30,0.8,1:1,Mental Health
2024-02-18,neurology,25,1,0.04,94,21,39,12898.0,13.0,12885.0,8,9,31,0.29,3,0.04,0.0,89,1,0.01,33,0.5,1:3,Joint Issues
2024-02-19,oncology,179,0,0.0,94,37,40,12382.0,5.0,12377.0,6,30,63,0.48,4,0.11,0.0,101,4,0.04,16,0.6,1:3,Critical Care
2024-02-20,radiology,117,0,0.0,144,12,52,12060.0,2.0,12058.0,14,30,30,1.0,3,0.03,0.0,135,2,0.01,28,0.6,1:1,Nervous System
2024-02-21,pathology,135,0,0.0,26,4,40,8448.0,5.0,8443.0,20,25,25,1.0,1,0.0,0.0,99,1,0.01,40,0.6,1:1,Child Health
2024-02-22,anesthesiology,64,42,0.66,57,9,29,18703.0,2.0,18701.0,12,17,68,0.25,2,0.13,0.6,34,4,0.12,45,0.8,1:4,Pre/Post Surgery
2024-02-23,icu,179,0,0.0,106,39,24,18093.0,9.0,18084.0,5,33,40,0.82,0,0.13,0.0,32,3,0.09,36,0.9,1:3,Nervous System
2024-02-24,psychiatry,43,16,0.37,84,28,56,5389.0,6.0,5383.0,5,7,51,0.14,0,0.12,0.3,138,0,0.0,38,0.9,1:4,Elective Procedure
2024-02-25,physical_therapy,167,0,0.0,146,23,49,2596.0,3.0,2593.0,10,41,41,1.0,1,0.04,0.0,62,1,0.02,32,0.8,1:2,Critical Care
2024-02-26,resp_therapy,22,22,1.0,86,22,57,15771.0,13.0,15758.0,24,6,68,0.09,3,0.12,0.3,76,0,0.0,29,1.0,1:4,Accident
2024-02-27,nutrition_diet,150,0,0.0,137,24,21,8044.0,18.0,8026.0,3,32,43,0.74,1,0.01,0.0,36,3,0.08,15,0.5,1:1,Critical Care
2024-02-28,pharmacy,27,0,0.0,46,18,27,3620.0,8.0,3612.0,20,6,18,0.33,2,0.12,0.0,51,2,0.04,21,0.6,1:1,Critical Care
2024-02-29,laboratory,169,0,0.0,39,20,29,12341.0,12.0,12329.0,17,11,20,0.55,0,0.11,0.0,74,2,0.03,59,0.7,1:1,Breathing Disorders
2024-03-01,infection_control,105,0,0.0,56,19,52,2913.0,5.0,2908.0,23,19,19,1.0,4,0.13,0.0,32,4,0.12,21,0.7,1:1,Nervous System
